timestamp,device_id,failure_mode,state,current,health_percent,life_consumed_pct,measurement_id,operating_hours,pressure,rpm,rul_hours,temperature,vibration_rms,vibration_x,vibration_y,vibration_z
2026-02-19 19:08:53.584908+00:00,PUMP-001,none,HEALTHY,8.49,91.4,19.5,1404,1,4.11,2851,9999,44.6,2.09,1.51,0.9,1.13
2026-02-19 19:08:58.739037+00:00,PUMP-001,none,HEALTHY,8.54,91.4,19.5,1405,1,4.06,2875,9999,44.5,1.91,1.34,0.86,1.06
2026-02-19 19:09:03.835941+00:00,PUMP-001,none,HEALTHY,8.46,91.4,19.5,1406,1,4.09,2875,9999,44.9,1.81,1.24,0.77,1.07
2026-02-19 19:09:08.936837+00:00,PUMP-001,none,HEALTHY,8.52,91.4,19.5,1407,1,4.12,2883,9999,45.4,1.94,1.39,0.81,1.09
2026-02-19 19:09:13.956870+00:00,PUMP-001,none,HEALTHY,8.6,91.4,19.6,1408,1,4.1,2864,9999,44.9,2.01,1.47,0.82,1.1
2026-02-19 19:09:19.067775+00:00,PUMP-001,none,HEALTHY,8.51,91.3,19.6,1409,1,4.13,2861,9999,44.8,1.95,1.42,0.88,1.01
2026-02-19 19:09:24.197717+00:00,PUMP-001,none,HEALTHY,8.57,91.3,19.6,1410,1,4.13,2865,9999,45.2,1.96,1.39,0.86,1.08
2026-02-19 19:09:29.417675+00:00,PUMP-001,none,HEALTHY,8.48,91.3,19.6,1411,1,4.08,2867,9999,44.7,1.91,1.39,0.86,1.0
2026-02-19 19:09:34.437915+00:00,PUMP-001,none,HEALTHY,8.45,91.3,19.6,1412,1,4.05,2849,9999,45.0,2.08,1.43,1.01,1.13
2026-02-19 19:09:39.656807+00:00,PUMP-001,none,HEALTHY,8.58,91.3,19.6,1413,1,4.1,2871,9999,45.4,1.96,1.48,0.87,0.96
2026-02-19 19:09:44.766907+00:00,PUMP-001,none,HEALTHY,8.46,91.3,19.6,1414,1,4.1,2829,9999,44.9,2.07,1.5,0.87,1.14
2026-02-19 19:09:49.896890+00:00,PUMP-001,none,HEALTHY,8.56,91.3,19.7,1415,1,4.09,2856,9999,45.4,1.99,1.38,1.0,1.03
2026-02-19 19:09:54.928019+00:00,PUMP-001,none,HEALTHY,8.52,91.3,19.7,1416,1,4.13,2874,9999,44.8,1.84,1.28,0.74,1.1
2026-02-19 19:10:00.027158+00:00,PUMP-001,none,HEALTHY,8.52,91.3,19.7,1417,1,4.06,2839,9999,44.8,1.79,1.18,0.96,0.95
2026-02-19 19:10:05.156844+00:00,PUMP-001,none,HEALTHY,8.6,91.3,19.7,1418,1,4.09,2871,9999,44.7,1.96,1.38,0.89,1.07
2026-02-19 19:10:10.291770+00:00,PUMP-001,none,HEALTHY,8.48,91.3,19.7,1419,1,4.07,2882,9999,45.2,2.04,1.44,1.02,1.02
2026-02-19 19:10:15.604046+00:00,PUMP-001,none,HEALTHY,8.53,91.2,19.7,1420,1,4.05,2826,9999,45.3,1.78,1.18,0.87,1.01
2026-02-19 19:10:20.426672+00:00,PUMP-001,none,HEALTHY,8.63,91.2,19.7,1421,1,4.06,2865,9999,45.2,1.89,1.23,0.96,1.07
2026-02-19 19:10:25.536879+00:00,PUMP-001,none,HEALTHY,8.47,91.2,19.8,1422,1,4.08,2845,9999,44.9,1.95,1.29,0.95,1.11
2026-02-19 19:10:30.657796+00:00,PUMP-001,none,HEALTHY,8.6,91.2,19.8,1423,1,4.08,2850,9999,45.1,1.8,1.23,0.9,0.95
2026-02-19 19:10:35.977942+00:00,PUMP-001,none,HEALTHY,8.53,91.2,19.8,1424,1,4.04,2859,9999,45.4,2.01,1.46,0.85,1.09
2026-02-19 19:10:41.096730+00:00,PUMP-001,none,HEALTHY,8.55,91.2,19.8,1425,1,4.09,2831,9999,44.9,1.87,1.21,0.89,1.11
2026-02-19 19:10:46.034084+00:00,PUMP-001,none,HEALTHY,8.64,91.2,19.8,1426,1,4.07,2834,9999,44.9,1.96,1.37,0.95,1.03
2026-02-19 19:10:51.244714+00:00,PUMP-001,none,HEALTHY,8.57,91.2,19.8,1427,1,4.11,2865,9999,45.2,1.83,1.21,0.94,1.0
2026-02-19 19:10:56.266895+00:00,PUMP-001,none,HEALTHY,8.56,91.2,19.8,1428,1,4.06,2836,9999,45.5,1.83,1.2,0.94,1.0
2026-02-19 19:11:01.459943+00:00,PUMP-001,none,HEALTHY,8.51,91.2,19.8,1429,1,4.05,2879,9999,45.0,2.01,1.41,0.86,1.14
2026-02-19 19:11:06.586087+00:00,PUMP-001,none,HEALTHY,8.6,91.1,19.9,1430,1,4.08,2863,9999,45.1,1.95,1.35,0.99,0.99
2026-02-19 19:11:11.717829+00:00,PUMP-001,none,HEALTHY,8.64,91.1,19.9,1431,1,4.12,2857,9999,45.0,1.81,1.25,0.87,0.98
2026-02-19 19:11:16.746955+00:00,PUMP-001,none,HEALTHY,8.6,91.1,19.9,1432,1,4.1,2878,9999,44.6,1.91,1.17,1.0,1.12
2026-02-19 19:11:21.959809+00:00,PUMP-001,none,HEALTHY,8.46,91.1,19.9,1433,1,4.13,2829,9999,45.3,1.88,1.35,0.75,1.06
2026-02-19 19:11:26.977738+00:00,PUMP-001,none,HEALTHY,8.61,91.1,19.9,1434,1,4.13,2849,9999,45.5,1.93,1.31,0.89,1.09
2026-02-19 19:11:32.187666+00:00,PUMP-001,none,HEALTHY,8.49,91.1,19.9,1435,1,4.06,2849,9999,44.8,1.85,1.23,0.8,1.12
2026-02-19 19:11:37.329876+00:00,PUMP-001,none,HEALTHY,8.62,91.1,19.9,1436,1,4.04,2842,9999,44.8,1.85,1.23,0.78,1.13
2026-02-19 19:11:42.446039+00:00,PUMP-001,none,HEALTHY,8.61,91.1,20.0,1437,1,4.07,2825,9999,44.9,1.83,1.13,0.94,1.08
2026-02-19 19:11:47.464579+00:00,PUMP-001,none,HEALTHY,8.47,91.1,20.0,1438,1,4.04,2883,9999,45.0,1.83,1.17,0.87,1.1
2026-02-19 19:11:52.800925+00:00,PUMP-001,none,HEALTHY,8.55,91.1,20.0,1439,1,4.06,2833,9999,45.2,1.94,1.38,0.87,1.04
2026-02-19 19:11:57.699042+00:00,PUMP-001,none,HEALTHY,8.6,91.1,20.0,1440,2,4.04,2838,9999,44.8,1.74,1.19,0.84,0.95
2026-02-19 19:12:02.737872+00:00,PUMP-001,none,HEALTHY,8.51,91.0,20.0,1441,2,4.13,2879,9999,45.5,1.85,1.23,0.96,0.99
2026-02-19 19:12:07.937787+00:00,PUMP-001,none,HEALTHY,8.47,91.0,20.0,1442,2,4.08,2865,9999,44.6,1.9,1.41,0.81,0.98
2026-02-19 19:12:13.057737+00:00,PUMP-001,none,HEALTHY,8.56,91.0,20.0,1443,2,4.09,2872,9999,44.7,1.83,1.17,0.93,1.06
2026-02-19 19:12:18.276742+00:00,PUMP-001,none,HEALTHY,8.59,91.0,20.1,1444,2,4.11,2882,9999,44.9,1.78,1.25,0.75,1.03
2026-02-19 19:12:23.205988+00:00,PUMP-001,none,HEALTHY,8.61,91.0,20.1,1445,2,4.11,2850,9999,45.4,1.76,1.17,0.78,1.05
2026-02-19 19:12:28.517767+00:00,PUMP-001,none,HEALTHY,8.64,91.0,20.1,1446,2,4.07,2833,9999,45.2,1.86,1.21,0.9,1.08
2026-02-19 19:12:33.536698+00:00,PUMP-001,none,HEALTHY,8.49,91.0,20.1,1447,2,4.04,2881,9999,45.4,1.97,1.41,0.82,1.11
2026-02-19 19:12:38.659242+00:00,PUMP-001,none,HEALTHY,8.51,91.0,20.1,1448,2,4.07,2881,9999,45.0,1.89,1.14,1.02,1.1
2026-02-19 19:12:43.684608+00:00,PUMP-001,none,HEALTHY,8.61,91.0,20.1,1449,2,4.09,2864,9999,45.0,1.98,1.44,0.87,1.05
2026-02-19 19:12:48.899968+00:00,PUMP-001,none,HEALTHY,8.55,91.0,20.1,1450,2,4.07,2880,9999,45.5,1.94,1.34,0.88,1.09
2026-02-19 19:12:54.026922+00:00,PUMP-001,none,HEALTHY,8.49,91.0,20.2,1451,2,4.06,2824,9999,45.3,1.95,1.42,0.86,1.02
2026-02-19 19:12:59.044133+00:00,PUMP-001,none,HEALTHY,8.49,90.9,20.2,1452,2,4.13,2864,9999,45.1,1.84,1.27,0.74,1.1
2026-02-19 19:13:04.155967+00:00,PUMP-001,none,HEALTHY,8.47,90.9,20.2,1453,2,4.05,2855,9999,45.4,2.01,1.52,0.84,1.01
2026-02-19 19:13:09.378913+00:00,PUMP-001,none,HEALTHY,8.56,90.9,20.2,1454,2,4.13,2843,9999,45.3,2.05,1.51,0.95,1.01
2026-02-19 19:13:14.497789+00:00,PUMP-001,none,HEALTHY,8.54,90.9,20.2,1455,2,4.05,2852,9999,44.9,1.97,1.39,0.89,1.07
2026-02-19 19:13:19.519226+00:00,PUMP-001,none,HEALTHY,8.64,90.9,20.2,1456,2,4.1,2858,9999,45.5,1.87,1.24,0.82,1.13
2026-02-19 19:13:24.737782+00:00,PUMP-001,none,HEALTHY,8.53,90.9,20.2,1457,2,4.04,2874,9999,45.6,1.76,1.14,0.81,1.07
2026-02-19 19:13:29.757594+00:00,PUMP-001,none,HEALTHY,8.58,90.9,20.3,1458,2,4.07,2858,9999,45.6,1.9,1.32,0.91,1.02
2026-02-19 19:13:35.077722+00:00,PUMP-001,none,HEALTHY,8.48,90.9,20.3,1459,2,4.04,2841,9999,45.2,1.83,1.27,0.9,0.97
2026-02-19 19:13:39.998047+00:00,PUMP-001,none,HEALTHY,8.59,90.9,20.3,1460,2,4.07,2869,9999,45.1,1.87,1.3,0.83,1.06
2026-02-19 19:13:45.124858+00:00,PUMP-001,none,HEALTHY,8.47,90.9,20.3,1461,2,4.1,2867,9999,45.3,1.89,1.26,1.0,1.0
2026-02-19 19:13:50.156826+00:00,PUMP-001,none,HEALTHY,8.5,90.8,20.3,1462,2,4.06,2841,9999,44.9,1.84,1.14,0.89,1.14
2026-02-19 19:13:55.256756+00:00,PUMP-001,none,HEALTHY,8.57,90.8,20.3,1463,2,4.06,2870,9999,44.7,1.78,1.13,0.85,1.08
2026-02-19 19:14:00.485292+00:00,PUMP-001,none,HEALTHY,8.61,90.8,20.3,1464,2,4.13,2847,9999,45.3,1.79,1.15,0.9,1.03
2026-02-19 19:14:05.697266+00:00,PUMP-001,none,HEALTHY,8.57,90.8,20.3,1465,2,4.05,2872,9999,44.8,1.69,1.13,0.82,0.95
2026-02-19 19:14:10.606957+00:00,PUMP-001,none,HEALTHY,8.5,90.8,20.4,1466,2,4.09,2825,9999,45.6,1.76,1.21,0.77,1.01
2026-02-19 19:14:15.728743+00:00,PUMP-001,none,HEALTHY,8.64,90.8,20.4,1467,2,4.05,2836,9999,45.0,1.99,1.32,1.02,1.08
2026-02-19 19:14:20.858139+00:00,PUMP-001,none,HEALTHY,8.52,90.8,20.4,1468,2,4.09,2879,9999,45.1,1.8,1.16,0.77,1.14
2026-02-19 19:14:26.084832+00:00,PUMP-001,none,HEALTHY,8.66,90.8,20.4,1469,2,4.11,2855,9999,44.9,1.94,1.29,0.97,1.07
2026-02-19 19:14:31.211734+00:00,PUMP-001,none,HEALTHY,8.64,90.8,20.4,1470,2,4.06,2866,9999,45.0,2.08,1.48,0.92,1.13
2026-02-19 19:14:36.418846+00:00,PUMP-001,none,HEALTHY,8.63,90.8,20.4,1471,2,4.07,2825,9999,44.8,1.89,1.37,0.81,1.02
2026-02-19 19:14:41.328970+00:00,PUMP-001,none,HEALTHY,8.48,90.8,20.4,1472,2,4.06,2849,9999,45.1,1.8,1.23,0.89,0.97
2026-02-19 19:14:46.448847+00:00,PUMP-001,none,HEALTHY,8.66,90.7,20.5,1473,2,4.09,2850,9999,45.1,1.79,1.17,0.79,1.11
2026-02-19 19:14:51.567717+00:00,PUMP-001,none,HEALTHY,8.55,90.7,20.5,1474,2,4.1,2858,9999,45.6,1.79,1.14,0.98,0.97
2026-02-19 19:14:56.804722+00:00,PUMP-001,none,HEALTHY,8.57,90.7,20.5,1475,2,4.08,2883,9999,44.8,2.0,1.39,0.89,1.14
2026-02-19 19:15:02.134008+00:00,PUMP-001,none,HEALTHY,8.66,90.7,20.5,1476,2,4.04,2831,9999,45.5,1.97,1.46,0.9,0.98
2026-02-19 19:15:07.046047+00:00,PUMP-001,none,HEALTHY,8.65,90.7,20.5,1477,2,4.05,2857,9999,45.1,1.95,1.29,0.96,1.1
2026-02-19 19:15:12.163831+00:00,PUMP-001,none,HEALTHY,8.48,90.7,20.5,1478,2,4.1,2851,9999,45.6,1.87,1.29,0.79,1.1
2026-02-19 19:15:17.176878+00:00,PUMP-001,none,HEALTHY,8.57,90.7,20.5,1479,2,4.06,2836,9999,45.0,2.07,1.49,1.01,1.02
2026-02-19 19:15:22.287920+00:00,PUMP-001,none,HEALTHY,8.55,90.7,20.6,1480,2,4.07,2873,9999,45.7,1.94,1.3,0.95,1.09
2026-02-19 19:15:27.616658+00:00,PUMP-001,none,HEALTHY,8.6,90.7,20.6,1481,2,4.1,2875,9999,45.6,1.99,1.38,0.9,1.11
2026-02-19 19:15:32.527721+00:00,PUMP-001,none,HEALTHY,8.49,90.7,20.6,1482,2,4.11,2860,9999,45.5,1.91,1.31,0.91,1.05
2026-02-19 19:15:37.656772+00:00,PUMP-001,none,HEALTHY,8.49,90.7,20.6,1483,2,4.11,2864,9999,45.4,1.77,1.14,0.78,1.1
2026-02-19 19:15:42.779040+00:00,PUMP-001,none,HEALTHY,8.57,90.6,20.6,1484,2,4.08,2840,9999,44.9,1.82,1.18,0.88,1.08
2026-02-19 19:15:47.804006+00:00,PUMP-001,none,HEALTHY,8.52,90.6,20.6,1485,2,4.07,2834,9999,45.5,1.84,1.32,0.77,1.03
2026-02-19 19:15:53.124725+00:00,PUMP-001,none,HEALTHY,8.67,90.6,20.6,1486,2,4.1,2876,9999,45.0,1.89,1.22,0.88,1.15
2026-02-19 19:15:58.244808+00:00,PUMP-001,none,HEALTHY,8.62,90.6,20.7,1487,2,4.05,2853,9999,44.8,2.01,1.46,0.83,1.12
2026-02-19 19:16:03.150987+00:00,PUMP-001,none,HEALTHY,8.49,90.6,20.7,1488,2,4.04,2862,9999,44.9,1.92,1.4,0.74,1.09
2026-02-19 19:16:08.367012+00:00,PUMP-001,none,HEALTHY,8.51,90.6,20.7,1489,2,4.06,2830,9999,44.8,1.76,1.25,0.78,0.97
2026-02-19 19:16:13.487008+00:00,PUMP-001,none,HEALTHY,8.67,90.6,20.7,1490,2,4.04,2876,9999,45.3,1.76,1.17,0.81,1.04
2026-02-19 19:16:18.606916+00:00,PUMP-001,none,HEALTHY,8.65,90.6,20.7,1491,2,4.1,2842,9999,45.5,2.04,1.47,0.97,1.03
2026-02-19 19:16:23.756959+00:00,PUMP-001,none,HEALTHY,8.48,90.6,20.7,1492,2,4.07,2873,9999,45.7,2.03,1.5,0.9,1.04
2026-02-19 19:16:28.857795+00:00,PUMP-001,none,HEALTHY,8.57,90.6,20.7,1493,2,4.07,2880,9999,45.3,1.91,1.24,0.96,1.09
2026-02-19 19:16:33.976663+00:00,PUMP-001,none,HEALTHY,8.58,90.5,20.8,1494,2,4.11,2867,9999,45.1,2.07,1.47,1.03,1.03
2026-02-19 19:16:39.201825+00:00,PUMP-001,none,HEALTHY,8.56,90.5,20.8,1495,2,4.12,2846,9999,44.8,1.89,1.23,0.93,1.1
2026-02-19 19:16:44.109068+00:00,PUMP-001,none,HEALTHY,8.49,90.5,20.8,1496,2,4.13,2868,9999,45.5,1.75,1.19,0.84,0.97
2026-02-19 19:16:49.326925+00:00,PUMP-001,none,HEALTHY,8.48,90.5,20.8,1497,2,4.08,2826,9999,45.7,2.0,1.46,0.77,1.14
2026-02-19 19:16:54.447355+00:00,PUMP-001,none,HEALTHY,8.58,90.5,20.8,1498,2,4.13,2850,9999,45.6,2.07,1.5,0.88,1.12
2026-02-19 19:16:59.466912+00:00,PUMP-001,none,HEALTHY,8.6,90.5,20.8,1499,2,4.11,2838,9999,45.2,1.83,1.2,0.91,1.04
2026-02-19 19:17:04.798100+00:00,PUMP-001,none,HEALTHY,8.56,90.5,20.8,1500,2,4.05,2841,9999,45.0,1.95,1.43,0.88,0.99
2026-02-19 19:17:10.100209+00:00,PUMP-001,none,HEALTHY,8.67,90.5,20.8,1501,2,4.11,2847,9999,45.4,1.91,1.3,0.88,1.09
2026-02-19 19:17:14.827871+00:00,PUMP-001,none,HEALTHY,8.63,90.5,20.9,1502,2,4.04,2836,9999,45.4,1.97,1.44,0.74,1.12
2026-02-19 19:17:19.956889+00:00,PUMP-001,none,HEALTHY,8.51,90.5,20.9,1503,2,4.12,2824,9999,45.4,2.02,1.45,1.01,0.97
2026-02-19 19:17:25.176055+00:00,PUMP-001,none,HEALTHY,8.65,90.5,20.9,1504,2,4.12,2828,9999,44.9,1.88,1.22,0.9,1.11
2026-02-19 19:17:30.097460+00:00,PUMP-001,none,HEALTHY,8.49,90.4,20.9,1505,2,4.07,2863,9999,45.7,2.02,1.53,0.8,1.04
2026-02-19 19:17:35.218957+00:00,PUMP-001,none,HEALTHY,8.66,90.4,20.9,1506,2,4.13,2862,9999,45.6,1.88,1.22,1.02,1.0
2026-02-19 19:17:40.526843+00:00,PUMP-001,none,HEALTHY,8.65,90.4,20.9,1507,2,4.06,2838,9999,44.9,1.92,1.32,0.81,1.13
2026-02-19 19:17:45.647957+00:00,PUMP-001,none,HEALTHY,8.5,90.4,20.9,1508,2,4.08,2830,9999,45.6,1.73,1.17,0.79,1.0
2026-02-19 19:17:50.676710+00:00,PUMP-001,none,HEALTHY,8.65,90.4,21.0,1509,2,4.12,2871,9999,45.1,1.8,1.17,0.97,0.96
2026-02-19 19:17:55.786880+00:00,PUMP-001,none,HEALTHY,8.6,90.4,21.0,1510,2,4.09,2851,9999,45.2,2.03,1.4,0.96,1.1
2026-02-19 19:18:00.916733+00:00,PUMP-001,none,HEALTHY,8.66,90.4,21.0,1511,2,4.12,2850,9999,45.6,1.91,1.24,0.9,1.13
2026-02-19 19:18:06.027881+00:00,PUMP-001,none,HEALTHY,8.62,90.4,21.0,1512,2,4.11,2849,9999,45.5,2.0,1.45,0.94,1.01
2026-02-19 19:18:11.146653+00:00,PUMP-001,none,HEALTHY,8.51,90.4,21.0,1513,2,4.1,2858,9999,45.7,1.87,1.24,0.8,1.14
2026-02-19 19:18:16.176787+00:00,PUMP-001,none,HEALTHY,8.62,90.4,21.0,1514,2,4.07,2826,9999,45.7,1.94,1.26,1.03,1.05
2026-02-19 19:18:21.595796+00:00,PUMP-001,none,HEALTHY,8.51,90.3,21.0,1515,2,4.11,2860,9999,45.5,1.75,1.18,0.82,1.0
2026-02-19 19:18:26.417748+00:00,PUMP-001,none,HEALTHY,8.55,90.3,21.1,1516,2,4.06,2851,9999,45.6,2.06,1.53,0.9,1.05
2026-02-19 19:18:31.626872+00:00,PUMP-001,none,HEALTHY,8.68,90.3,21.1,1517,2,4.03,2866,9999,45.1,1.79,1.14,0.9,1.05
2026-02-19 19:18:36.747914+00:00,PUMP-001,none,HEALTHY,8.66,90.3,21.1,1518,2,4.04,2883,9999,45.7,1.99,1.39,0.91,1.09
2026-02-19 19:18:41.776739+00:00,PUMP-001,none,HEALTHY,8.64,90.3,21.1,1519,2,4.05,2848,9999,45.5,2.02,1.44,0.95,1.04
2026-02-19 19:18:46.897945+00:00,PUMP-001,none,HEALTHY,8.58,90.3,21.1,1520,2,4.12,2826,9999,45.5,1.73,1.18,0.81,0.97
2026-02-19 19:18:52.016749+00:00,PUMP-001,none,HEALTHY,8.63,90.3,21.1,1521,2,4.07,2838,9999,45.6,1.97,1.42,0.96,0.97
2026-02-19 19:18:57.136709+00:00,PUMP-001,none,HEALTHY,8.66,90.3,21.1,1522,2,4.12,2879,9999,45.5,1.81,1.18,0.81,1.1
2026-02-19 19:19:02.256731+00:00,PUMP-001,none,HEALTHY,8.6,90.3,21.2,1523,2,4.04,2828,9999,45.6,1.86,1.34,0.83,0.99
2026-02-19 19:19:07.377976+00:00,PUMP-001,none,HEALTHY,8.58,90.3,21.2,1524,2,4.11,2882,9999,45.2,2.07,1.54,0.83,1.12
2026-02-19 19:19:12.686964+00:00,PUMP-001,none,HEALTHY,8.6,90.3,21.2,1525,2,4.07,2851,9999,45.3,1.93,1.39,0.93,0.98
2026-02-19 19:19:17.523869+00:00,PUMP-001,none,HEALTHY,8.65,90.2,21.2,1526,2,4.04,2882,9999,44.9,2.02,1.5,0.77,1.12
2026-02-19 19:19:22.635703+00:00,PUMP-001,none,HEALTHY,8.53,90.2,21.2,1527,2,4.04,2880,9999,45.6,2.14,1.54,0.98,1.13
2026-02-19 19:19:27.767029+00:00,PUMP-001,none,HEALTHY,8.66,90.2,21.2,1528,2,4.03,2828,9999,45.6,1.93,1.36,0.8,1.12
2026-02-19 19:19:32.876660+00:00,PUMP-001,none,HEALTHY,8.58,90.2,21.2,1529,2,4.08,2836,9999,45.1,1.81,1.18,0.97,0.98
2026-02-19 19:19:38.200299+00:00,PUMP-001,none,HEALTHY,8.61,90.2,21.3,1530,2,4.11,2850,9999,45.7,1.85,1.16,0.91,1.12
2026-02-19 19:19:43.314885+00:00,PUMP-001,none,HEALTHY,8.67,90.2,21.3,1531,2,4.1,2836,9999,45.3,1.86,1.26,0.83,1.09
2026-02-19 19:19:48.341063+00:00,PUMP-001,none,HEALTHY,8.6,90.2,21.3,1532,2,4.06,2873,9999,45.1,1.97,1.37,0.95,1.06
2026-02-19 19:19:53.372619+00:00,PUMP-001,none,HEALTHY,8.61,90.2,21.3,1533,2,4.11,2838,9999,45.8,2.07,1.44,1.01,1.1
2026-02-19 19:19:58.576755+00:00,PUMP-001,none,HEALTHY,8.63,90.2,21.3,1534,2,4.08,2842,9999,45.8,1.88,1.16,0.93,1.15
2026-02-19 19:20:03.696838+00:00,PUMP-001,none,HEALTHY,8.51,90.2,21.3,1535,2,4.09,2826,9999,45.1,2.13,1.51,1.0,1.12
2026-02-19 19:20:08.819272+00:00,PUMP-001,none,HEALTHY,8.68,90.1,21.3,1536,2,4.07,2845,9999,45.7,1.93,1.39,0.85,1.04
2026-02-19 19:20:13.937029+00:00,PUMP-001,none,HEALTHY,8.61,90.1,21.3,1537,2,4.08,2871,9999,45.0,1.86,1.28,0.82,1.08
2026-02-19 19:20:18.955673+00:00,PUMP-001,none,HEALTHY,8.68,90.1,21.4,1538,2,4.09,2864,9999,45.0,1.87,1.2,0.98,1.05
2026-02-19 19:20:24.179849+00:00,PUMP-001,none,HEALTHY,8.57,90.1,21.4,1539,2,4.12,2864,9999,45.8,2.09,1.52,0.88,1.14
2026-02-19 19:20:29.391231+00:00,PUMP-001,none,HEALTHY,8.67,90.1,21.4,1540,2,4.09,2834,9999,45.9,1.94,1.4,0.83,1.05
2026-02-19 19:20:34.315679+00:00,PUMP-001,none,HEALTHY,8.64,90.1,21.4,1541,2,4.04,2875,9999,45.7,1.79,1.17,0.76,1.12
2026-02-19 19:20:39.626988+00:00,PUMP-001,none,HEALTHY,8.6,90.1,21.4,1542,2,4.06,2829,9999,45.8,2.06,1.52,0.88,1.08
2026-02-19 19:20:44.556022+00:00,PUMP-001,none,HEALTHY,8.54,90.1,21.4,1543,2,4.03,2847,9999,45.4,1.96,1.44,0.81,1.05
2026-02-19 19:20:49.784871+00:00,PUMP-001,none,HEALTHY,8.53,90.1,21.4,1544,2,4.06,2827,9999,45.3,1.93,1.4,0.89,0.98
2026-02-19 19:20:54.896804+00:00,PUMP-001,none,HEALTHY,8.69,90.1,21.5,1545,2,4.06,2847,9999,45.3,1.85,1.19,0.89,1.1
2026-02-19 19:21:00.016969+00:00,PUMP-001,none,HEALTHY,8.53,90.1,21.5,1546,2,4.07,2861,9999,45.4,1.97,1.42,0.75,1.13
2026-02-19 19:21:04.936779+00:00,PUMP-001,none,HEALTHY,8.57,90.0,21.5,1547,2,4.11,2880,9999,45.7,1.9,1.38,0.82,1.01
2026-02-19 19:21:10.257915+00:00,PUMP-001,none,HEALTHY,8.63,90.0,21.5,1548,2,4.09,2853,9999,45.8,1.98,1.35,1.0,1.05
2026-02-19 19:21:15.286074+00:00,PUMP-001,none,HEALTHY,8.57,90.0,21.5,1549,2,4.12,2872,9999,45.2,1.91,1.28,0.85,1.13
2026-02-19 19:21:20.421110+00:00,PUMP-001,none,HEALTHY,8.55,90.0,21.5,1550,2,4.04,2862,9999,45.8,1.86,1.18,0.99,1.04
2026-02-19 19:21:25.515671+00:00,PUMP-001,none,HEALTHY,8.69,90.0,21.5,1551,2,4.06,2883,9999,45.8,1.96,1.27,1.03,1.07
2026-02-19 19:21:30.644771+00:00,PUMP-001,none,HEALTHY,8.58,90.0,21.6,1552,2,4.1,2855,9999,45.2,1.88,1.29,0.84,1.07
2026-02-19 19:21:35.760945+00:00,PUMP-001,none,HEALTHY,8.57,90.0,21.6,1553,2,4.08,2839,9999,45.0,1.91,1.39,0.88,0.97
2026-02-19 19:21:40.876912+00:00,PUMP-001,none,HEALTHY,8.61,90.0,21.6,1554,2,4.1,2833,9999,45.5,2.03,1.47,0.85,1.1
2026-02-19 19:21:45.995954+00:00,PUMP-001,none,HEALTHY,8.56,90.0,21.6,1555,2,4.11,2842,9999,45.8,2.1,1.53,0.92,1.1
2026-02-19 19:21:50.997919+00:00,PUMP-001,none,HEALTHY,8.64,90.0,21.6,1556,2,4.09,2881,9999,45.0,1.81,1.23,0.88,0.99
2026-02-19 19:21:56.116766+00:00,PUMP-001,none,HEALTHY,8.59,89.9,21.6,1557,2,4.12,2851,9999,45.4,1.83,1.2,0.89,1.04
2026-02-19 19:22:01.246030+00:00,PUMP-001,none,HEALTHY,8.57,89.9,21.6,1558,2,4.06,2872,9999,45.9,1.73,1.16,0.78,1.0
2026-02-19 19:22:06.367906+00:00,PUMP-001,none,HEALTHY,8.54,89.9,21.7,1559,2,4.11,2875,9999,45.2,2.08,1.43,1.03,1.09
2026-02-19 19:22:11.598039+00:00,PUMP-001,none,HEALTHY,8.52,89.9,21.7,1560,2,4.11,2842,9999,45.3,1.88,1.31,0.8,1.08
2026-02-19 19:22:16.715944+00:00,PUMP-001,none,HEALTHY,8.63,89.9,21.7,1561,2,4.09,2842,9999,45.7,1.89,1.37,0.84,0.98
2026-02-19 19:22:22.299031+00:00,PUMP-001,none,HEALTHY,8.68,89.9,21.7,1562,2,4.09,2837,9999,45.7,1.88,1.18,1.0,1.07
2026-02-19 19:22:26.847855+00:00,PUMP-001,none,HEALTHY,8.63,89.9,21.7,1563,2,4.12,2883,9999,45.5,1.92,1.29,0.94,1.07
2026-02-19 19:22:31.996930+00:00,PUMP-001,none,HEALTHY,8.6,89.9,21.7,1564,2,4.07,2868,9999,45.1,2.05,1.37,1.03,1.12
2026-02-19 19:22:37.086895+00:00,PUMP-001,none,HEALTHY,8.58,89.9,21.7,1565,2,4.05,2839,9999,45.2,2.01,1.42,1.03,0.98
2026-02-19 19:22:42.119280+00:00,PUMP-001,none,HEALTHY,8.51,89.9,21.8,1566,2,4.06,2842,9999,45.3,1.97,1.3,1.01,1.09
2026-02-19 19:22:47.355698+00:00,PUMP-001,none,HEALTHY,8.7,89.8,21.8,1567,2,4.1,2833,9999,45.1,1.85,1.34,0.81,1.0
2026-02-19 19:22:52.556983+00:00,PUMP-001,none,HEALTHY,8.66,89.8,21.8,1568,2,4.05,2872,9999,45.3,1.94,1.48,0.8,0.97
2026-02-19 19:22:57.466934+00:00,PUMP-001,none,HEALTHY,8.68,89.8,21.8,1569,2,4.07,2834,9999,45.4,1.87,1.29,0.89,1.02
2026-02-19 19:23:02.576889+00:00,PUMP-001,none,HEALTHY,8.59,89.8,21.8,1570,2,4.07,2830,9999,45.6,1.98,1.34,0.91,1.15
